order_id,price,discount_rate,total_amount,notes
ORD0003847,1509.60,13.6,9919.03,선물포장
ORD0003848,6648.58,28.3,6706.77,정상주문
ORD0003849,6105.73,26.7,13403.46,배송전연락
ORD0003850,9645.73,3.4,8562.63,카드결제
ORD0003851,4524.28,17.7,13156.30,정상주문
ORD0003852,179.62,15.6,11846.82,빠른배송
ORD0003853,3888.87,9.4,967.96,선물포장
ORD0003854,9059.28,14.4,3974.03,배송전연락
ORD0003855,3975.95,29.2,1154.20,정상주문
ORD0003856,8286.87,12.9,6269.36,배송전연락
ORD0003857,8415.11,40.9,1223.25,빠른배송
ORD0003858,5813.81,22.0,11518.87,카드결제
ORD0003859,7401.37,7.4,11330.47,카드결제
ORD0003860,9629.42,17.9,7288.59,정상주문
ORD0003861,2936.22,23.6,1155.75,정상주문
ORD0003862,3253.66,43.7,2310.65,정상주문
ORD0003863,8226.61,47.1,12667.89,배송전연락
ORD0003864,6498.88,24.1,109.86,빠른배송
ORD0003865,8966.42,9.5,4157.66,선물포장
ORD0003866,4277.33,23.7,1112.66,빠른배송
ORD0003867,380.55,1.6,14054.68,정상주문
ORD0003868,8881.28,23.9,4572.72,선물포장
ORD0003869,3551.31,31.2,4238.24,선물포장
ORD0003870,6961.05,10.3,8586.37,배송전연락
ORD0003871,6107.80,43.3,7349.41,배송전연락
ORD0003872,936.68,16.2,4091.12,카드결제
ORD0003873,9437.58,27.3,8369.37,빠른배송
ORD0003874,9961.11,12.7,14706.36,정상주문
ORD0003875,2141.21,16.2,8476.00,선물포장
ORD0003876,8277.75,46.0,5410.51,카드결제
ORD0003877,6531.62,47.9,726.58,빠른배송
ORD0003878,7481.44,15.6,4158.13,카드결제
ORD0003879,4244.76,21.1,7451.55,카드결제
ORD0003880,9977.99,21.3,5100.40,정상주문
ORD0003881,7356.93,36.6,3221.55,배송전연락
ORD0003882,1113.91,27.9,14778.35,카드결제
ORD0003883,5630.70,26.9,12784.89,선물포장
ORD0003884,9508.67,1.0,11100.72,카드결제
ORD0003885,7832.04,0.8,2392.92,선물포장
ORD0003886,8848.35,22.7,1793.48,정상주문
ORD0003887,2887.04,2.1,10329.86,빠른배송
ORD0003888,2320.24,31.0,13780.33,정상주문
ORD0003889,4889.34,8.1,7182.58,빠른배송
ORD0003890,2622.50,31.5,14897.96,빠른배송
ORD0003891,4062.39,33.9,6944.31,카드결제
ORD0003892,7643.36,42.2,8360.95,배송전연락
ORD0003893,2524.86,1.8,14460.59,빠른배송
ORD0003894,3365.48,33.9,2946.28,카드결제
ORD0003895,6207.89,26.1,9692.10,선물포장
ORD0003896,8398.20,12.8,3130.08,배송전연락
ORD0003897,6118.47,21.1,8624.86,정상주문
ORD0003898,9749.29,49.5,3680.00,카드결제
ORD0003899,9575.66,13.7,6519.30,카드결제
ORD0003900,6095.57,23.6,5734.27,카드결제
ORD0003901,3913.85,21.0,4786.01,빠른배송
ORD0003902,7451.16,9.8,7434.06,배송전연락
ORD0003903,1517.63,14.3,13970.79,카드결제
ORD0003904,4601.45,11.8,4595.39,선물포장
ORD0003905,261.77,19.7,12466.69,배송전연락
ORD0003906,6587.95,37.8,8107.00,정상주문
ORD0003907,1155.80,22.1,7622.63,배송전연락
ORD0003908,5253.10,6.0,5206.58,정상주문
ORD0003909,2083.70,1.1,10506.87,선물포장
ORD0003910,9263.77,39.7,7515.01,카드결제
ORD0003911,3250.17,15.2,7101.53,정상주문
ORD0003912,9055.48,26.7,4424.50,배송전연락
ORD0003913,4438.38,8.5,13689.06,정상주문
ORD0003914,7526.18,21.6,239.18,배송전연락
ORD0003915,1835.65,4.4,11875.94,카드결제
ORD0003916,2641.48,8.9,10974.24,빠른배송
ORD0003917,1837.15,25.5,6758.46,정상주문
ORD0003918,6366.82,9.3,9587.60,배송전연락
ORD0003919,1399.66,1.1,562.42,배송전연락
ORD0003920,6389.30,31.1,11970.00,선물포장
ORD0003921,4696.89,29.6,9146.31,빠른배송
ORD0003922,5282.09,15.7,9000.35,정상주문
ORD0003923,9246.78,3.9,11023.41,선물포장
ORD0003924,8459.59,12.4,8704.41,정상주문
ORD0003925,3858.41,37.5,10246.94,선물포장
ORD0003926,7295.04,19.6,12749.80,빠른배송
ORD0003927,575.02,28.3,10737.36,카드결제
ORD0003928,1834.03,3.8,967.13,선물포장
ORD0003929,446.13,50.0,490.31,배송전연락
ORD0003930,3776.25,25.3,9996.91,선물포장
ORD0003931,5958.08,7.5,3039.88,카드결제
ORD0003932,4868.64,49.2,4104.58,배송전연락
ORD0003933,3685.08,33.7,5874.79,카드결제
ORD0003934,9146.90,42.8,10578.68,빠른배송
ORD0003935,2878.06,1.3,11782.72,빠른배송
ORD0003936,2204.72,24.1,11618.21,카드결제
ORD0003937,5890.32,13.5,2568.84,빠른배송
ORD0003938,8087.05,26.1,9436.25,선물포장
ORD0003939,2031.06,31.0,8015.42,선물포장
ORD0003940,5403.12,23.4,3419.65,빠른배송
ORD0003941,9057.84,43.7,12698.14,배송전연락
ORD0003942,5896.42,31.9,7219.57,정상주문
ORD0003943,9664.85,11.5,14161.20,선물포장
ORD0003944,5937.08,12.3,170.71,빠른배송
ORD0003945,4705.26,15.5,4630.21,정상주문
ORD0003946,8379.73,47.3,9409.00,정상주문
ORD0003947,4637.59,24.8,4681.77,카드결제
ORD0003948,8933.95,44.8,10636.63,빠른배송
ORD0003949,8376.41,49.6,5542.93,카드결제
ORD0003950,482.56,24.7,4447.47,배송전연락
ORD0003951,3677.86,17.9,889.76,선물포장
ORD0003952,1004.11,36.4,5889.23,정상주문
ORD0003953,2062.37,47.5,115.32,배송전연락
ORD0003954,9863.53,37.9,5390.24,빠른배송
ORD0003955,8443.50,13.2,2054.61,카드결제
ORD0003956,9879.15,12.9,13772.39,정상주문
ORD0003957,881.68,11.5,7483.04,정상주문
ORD0003958,8507.30,46.7,13403.42,정상주문
ORD0003959,5454.42,25.8,13816.53,카드결제
ORD0003960,6693.55,28.7,1851.93,정상주문
ORD0003961,6372.37,45.9,9871.38,빠른배송
ORD0003962,2236.49,11.1,11590.43,배송전연락
ORD0003963,1919.02,24.6,2593.23,빠른배송
ORD0003964,9727.40,31.0,11879.15,배송전연락
ORD0003965,9587.23,0.4,3315.12,카드결제
ORD0003966,9423.11,4.3,9716.52,빠른배송
ORD0003967,6341.89,22.9,11185.64,카드결제
ORD0003968,2993.06,46.9,7804.64,배송전연락
ORD0003969,7729.45,38.4,12335.71,정상주문
ORD0003970,2491.11,29.4,12691.90,배송전연락
ORD0003971,9237.78,49.8,3607.01,정상주문
ORD0003972,6568.40,4.5,7220.54,배송전연락
ORD0003973,9451.07,34.2,14400.73,배송전연락
ORD0003974,4228.71,41.2,10073.18,빠른배송
ORD0003975,8621.57,14.3,14477.61,빠른배송
ORD0003976,7789.33,46.8,9801.58,카드결제
ORD0003977,1262.23,31.1,7233.91,카드결제
ORD0003978,2033.63,35.0,3659.94,카드결제
ORD0003979,7439.38,20.4,13570.13,빠른배송
ORD0003980,4586.78,21.7,3725.98,선물포장
ORD0003981,1443.23,47.2,1126.31,카드결제
ORD0003982,1759.00,35.3,12153.21,정상주문
ORD0003983,7903.10,9.6,8773.36,정상주문
ORD0003984,1703.11,36.4,14802.00,빠른배송
ORD0003985,6142.33,36.6,8262.36,정상주문
ORD0003986,8988.50,31.4,13724.91,배송전연락
ORD0003987,6610.72,12.4,5580.14,배송전연락
ORD0003988,6488.06,28.0,12850.88,빠른배송
ORD0003989,2443.93,30.8,6775.46,배송전연락
ORD0003990,1260.54,4.7,4812.87,배송전연락
ORD0003991,5167.89,13.9,8198.83,카드결제
ORD0003992,8342.28,39.8,8264.24,배송전연락
ORD0003993,5001.20,1.5,14943.48,배송전연락
ORD0003994,8517.84,25.5,11743.33,카드결제
ORD0003995,8599.68,41.3,1169.31,배송전연락
ORD0003996,2818.38,28.8,11584.54,빠른배송
ORD0003997,6917.59,36.7,2641.38,정상주문
ORD0003998,7688.78,22.9,4467.34,배송전연락
ORD0003999,4594.64,8.1,12439.37,배송전연락
ORD0004000,N/A,NO_DISCOUNT,2779.53,빠른배송
ORD0004001,PENDING,47.4,7020.95,선물포장
ORD0004002,TBD,48.7,2343.00,배송전연락
ORD0004003,FREE,37.4,7261.56,빠른배송
ORD0004004,CONTACT,43.7,10068.36,정상주문
ORD0004005,ERROR,10.9,5697.70,빠른배송
ORD0004006,N/A,14.8,8173.34,카드결제
ORD0004007,PENDING,12.2,8029.11,카드결제
ORD0004008,PENDING,43.2,7368.25,빠른배송
ORD0004009,FREE,9.4,4934.47,빠른배송
ORD0004010,FREE,10.5,13553.78,카드결제
ORD0004011,CONTACT,23.9,2891.94,배송전연락
ORD0004012,ERROR,49.4,6491.23,선물포장
ORD0004013,TBD,45.6,6601.88,배송전연락
ORD0004014,ERROR,46.3,261.72,선물포장
ORD0004015,FREE,11.5,6470.32,선물포장
ORD0004016,TBD,12.8,10280.31,카드결제
ORD0004017,TBD,32.3,3223.77,정상주문
ORD0004018,TBD,47.2,8689.20,빠른배송
ORD0004019,PENDING,26.8,6551.49,정상주문
ORD0004020,CONTACT,25.3,12148.18,카드결제
ORD0004021,CONTACT,10.9,4126.91,배송전연락
ORD0004022,PENDING,10.7,12103.07,카드결제
ORD0004023,TBD,37.1,12036.17,빠른배송
ORD0004024,FREE,48.2,3820.55,배송전연락
ORD0004025,ERROR,19.1,2431.65,배송전연락
ORD0004026,N/A,25.4,6954.17,배송전연락
ORD0004027,FREE,37.1,185.46,빠른배송
ORD0004028,FREE,40.5,3812.75,배송전연락
ORD0004029,FREE,42.4,7509.89,배송전연락
ORD0004030,TBD,19.4,10234.64,카드결제
ORD0004031,ERROR,21.4,10121.14,정상주문
ORD0004032,N/A,21.6,10392.81,선물포장
ORD0004033,CONTACT,42.8,494.68,카드결제
ORD0004034,TBD,14.4,7306.56,빠른배송
ORD0004035,TBD,41.4,10360.84,카드결제
ORD0004036,FREE,48.7,10666.25,선물포장
ORD0004037,TBD,3.0,1563.25,빠른배송
ORD0004038,FREE,16.4,5556.01,빠른배송
ORD0004039,N/A,34.5,13206.68,빠른배송
ORD0004040,ERROR,43.1,5686.52,배송전연락
ORD0004041,TBD,38.0,6344.43,빠른배송
ORD0004042,FREE,34.3,13845.45,선물포장
ORD0004043,CONTACT,3.2,14543.86,빠른배송
ORD0004044,TBD,50.0,12493.19,정상주문
ORD0004045,N/A,27.8,4068.57,배송전연락
ORD0004046,CONTACT,45.7,10477.48,배송전연락
ORD0004047,ERROR,17.3,13769.46,배송전연락
ORD0004048,FREE,23.4,5722.71,정상주문
ORD0004049,ERROR,12.8,10893.86,빠른배송
ORD0004050,4169.83,2.1,9341.01,카드결제
ORD0004051,6033.59,49.6,804.44,배송전연락
ORD0004052,9387.01,31.6,5422.61,빠른배송
ORD0004053,9571.77,3.8,3302.89,배송전연락
ORD0004054,6060.47,46.5,3216.24,빠른배송
ORD0004055,3164.46,26.3,10270.03,선물포장
ORD0004056,7118.07,44.2,7990.75,정상주문
ORD0004057,6550.34,22.1,9218.32,빠른배송
ORD0004058,7688.00,4.6,6302.63,정상주문
ORD0004059,3961.46,2.6,12640.24,빠른배송
ORD0004060,3086.78,43.0,7479.46,배송전연락
ORD0004061,5227.97,1.6,5557.31,선물포장
ORD0004062,3341.77,29.4,4274.92,배송전연락
ORD0004063,8506.42,9.6,103.08,카드결제
ORD0004064,9090.45,41.8,14340.99,빠른배송
ORD0004065,726.37,8.9,2637.38,카드결제
ORD0004066,2611.50,31.5,12227.97,선물포장
ORD0004067,3673.09,37.2,7410.95,빠른배송
ORD0004068,3689.18,8.9,9095.26,정상주문
ORD0004069,6695.22,16.2,13815.57,배송전연락
ORD0004070,5045.34,31.0,13810.48,선물포장
ORD0004071,3600.47,41.7,8149.50,선물포장
ORD0004072,9599.44,24.8,5990.20,선물포장
ORD0004073,9469.84,45.6,8645.33,선물포장
ORD0004074,8371.12,15.5,8234.10,정상주문
ORD0004075,8087.09,39.4,8241.04,정상주문
ORD0004076,996.83,48.8,9757.52,배송전연락
ORD0004077,392.23,6.0,7298.36,카드결제
ORD0004078,6849.83,13.8,10227.72,정상주문
ORD0004079,6401.87,48.7,3539.05,배송전연락
ORD0004080,5006.77,14.1,269.13,빠른배송
ORD0004081,7225.82,18.6,13495.93,빠른배송
ORD0004082,625.30,15.3,1266.64,선물포장
ORD0004083,9945.78,2.4,3165.28,카드결제
ORD0004084,5472.36,35.9,1744.00,카드결제
ORD0004085,1413.55,21.7,12076.80,정상주문
ORD0004086,645.39,31.6,2554.00,선물포장
ORD0004087,4838.49,5.6,4593.27,빠른배송
ORD0004088,9908.29,49.3,9843.83,배송전연락
ORD0004089,9796.64,24.3,8901.35,배송전연락
ORD0004090,5852.42,28.1,768.86,정상주문
ORD0004091,6078.11,39.7,11387.26,배송전연락
ORD0004092,8678.92,8.4,12194.13,선물포장
ORD0004093,5264.76,8.7,12145.57,배송전연락
ORD0004094,7291.69,39.3,5202.10,정상주문
ORD0004095,2401.98,11.5,13877.90,정상주문
ORD0004096,7203.02,49.8,13572.57,배송전연락
ORD0004097,5399.00,37.2,5981.75,선물포장
ORD0004098,6217.67,41.5,3457.32,선물포장
ORD0004099,1413.76,30.9,13261.54,정상주문
ORD0004100,1292.88,22.3,14675.68,카드결제
ORD0004101,1386.09,32.3,9770.13,배송전연락
ORD0004102,8531.46,28.7,7929.81,빠른배송
ORD0004103,6607.23,36.1,9846.70,정상주문
ORD0004104,9317.44,32.8,8178.67,배송전연락
ORD0004105,6678.38,46.9,1863.24,배송전연락
ORD0004106,4469.05,23.6,4017.45,정상주문
ORD0004107,8903.36,11.1,7221.51,선물포장
ORD0004108,1360.97,47.1,10638.71,빠른배송
ORD0004109,5529.49,15.4,8149.47,배송전연락
ORD0004110,8917.70,24.8,4577.30,선물포장
ORD0004111,1765.93,30.7,3046.12,배송전연락
ORD0004112,2711.77,35.2,14811.09,정상주문
ORD0004113,4862.38,29.7,5862.67,정상주문
ORD0004114,4460.12,10.6,955.00,카드결제
ORD0004115,2675.15,2.5,13381.08,빠른배송
ORD0004116,118.17,23.1,5774.69,선물포장
ORD0004117,5729.11,1.8,381.30,빠른배송
ORD0004118,9657.42,15.6,11495.73,정상주문
ORD0004119,7189.32,34.0,13450.17,정상주문
ORD0004120,563.91,12.8,11751.54,빠른배송
ORD0004121,8208.18,42.0,1499.55,배송전연락
ORD0004122,957.01,14.3,1907.02,빠른배송
ORD0004123,1721.81,31.5,11538.24,카드결제
ORD0004124,9556.93,27.0,2439.87,선물포장
ORD0004125,3495.66,47.8,413.55,카드결제
ORD0004126,1751.84,24.5,2095.80,선물포장
ORD0004127,8620.50,10.2,8274.64,정상주문
ORD0004128,1973.80,22.7,328.69,빠른배송
ORD0004129,1432.14,49.5,14780.74,카드결제
ORD0004130,7656.31,44.8,13038.00,선물포장
ORD0004131,2953.20,15.5,8843.56,선물포장
ORD0004132,3894.78,30.6,3027.86,빠른배송
ORD0004133,2155.63,9.4,7282.03,배송전연락
ORD0004134,6120.79,6.3,14115.42,배송전연락
ORD0004135,2229.10,19.1,13743.73,배송전연락
ORD0004136,6131.45,2.3,1446.76,카드결제
ORD0004137,3464.31,8.3,14189.19,배송전연락
ORD0004138,1540.46,19.8,14673.34,빠른배송
ORD0004139,5394.89,26.6,1947.97,빠른배송
ORD0004140,2385.26,38.9,678.89,선물포장
ORD0004141,1484.60,29.8,11150.77,빠른배송
ORD0004142,8662.26,19.2,9442.25,선물포장
ORD0004143,3344.45,19.0,11421.10,배송전연락
ORD0004144,6240.55,45.1,13163.37,정상주문
ORD0004145,5469.31,38.0,4418.76,선물포장
ORD0004146,4456.08,0.9,7242.80,카드결제
ORD0004147,1165.80,36.3,10371.01,선물포장
ORD0004148,3130.33,17.4,3308.66,빠른배송
ORD0004149,1258.32,19.8,12395.48,빠른배송
ORD0004150,7517.53,25.8,871.63,정상주문
ORD0004151,6317.60,18.3,8243.61,배송전연락
ORD0004152,3578.95,26.2,11963.82,카드결제
ORD0004153,2942.76,33.9,8191.43,배송전연락
ORD0004154,6914.28,20.3,6814.01,선물포장
ORD0004155,1344.20,6.2,14285.33,카드결제
ORD0004156,844.84,37.8,12954.84,빠른배송
ORD0004157,168.93,6.1,145.00,카드결제
ORD0004158,8662.20,5.4,7964.03,카드결제
ORD0004159,4986.40,5.8,13511.96,정상주문
ORD0004160,3871.89,35.5,12452.55,선물포장
ORD0004161,9100.56,44.4,426.03,배송전연락
ORD0004162,9560.23,14.8,9524.80,선물포장
ORD0004163,5371.70,22.9,8704.26,정상주문
ORD0004164,2270.37,34.6,8887.08,배송전연락
ORD0004165,3676.96,13.0,14073.86,정상주문
ORD0004166,3038.26,49.2,14136.95,빠른배송
ORD0004167,6110.11,24.7,13250.31,빠른배송
ORD0004168,8949.64,14.3,7281.47,선물포장
ORD0004169,217.06,33.8,12498.11,빠른배송
ORD0004170,6499.94,19.8,2391.15,배송전연락
ORD0004171,3476.04,29.2,11757.66,배송전연락
ORD0004172,9220.49,40.6,14117.02,선물포장
ORD0004173,437.82,32.0,3632.28,카드결제
ORD0004174,663.63,0.1,2887.84,빠른배송
ORD0004175,4354.99,11.6,3169.96,정상주문
ORD0004176,1316.40,41.8,8334.32,선물포장
ORD0004177,2274.18,20.2,3256.89,선물포장
ORD0004178,2783.80,28.8,4338.21,배송전연락
ORD0004179,491.05,2.2,3762.53,선물포장
ORD0004180,8560.22,4.5,435.89,카드결제
ORD0004181,4164.46,10.0,12098.70,선물포장
ORD0004182,7334.69,36.8,1895.88,카드결제
ORD0004183,8145.63,36.0,6782.87,카드결제
ORD0004184,2959.80,43.8,2124.99,배송전연락
ORD0004185,5490.53,24.4,5808.00,빠른배송
ORD0004186,2331.66,9.3,3199.53,빠른배송
ORD0004187,8316.49,46.3,13341.79,정상주문
ORD0004188,5673.73,28.0,14068.61,빠른배송
ORD0004189,8785.48,23.8,1769.37,선물포장
ORD0004190,1473.61,45.4,6178.62,선물포장
ORD0004191,734.16,29.1,11036.50,빠른배송
ORD0004192,1045.50,33.5,5949.30,빠른배송
ORD0004193,6397.11,21.3,9179.62,배송전연락
ORD0004194,9595.99,44.4,9470.43,빠른배송
ORD0004195,6269.71,30.2,1054.17,빠른배송
ORD0004196,4276.44,37.3,12935.45,빠른배송
ORD0004197,523.99,21.1,14925.95,정상주문
ORD0004198,8369.12,44.5,11695.57,선물포장
ORD0004199,4944.57,3.9,8399.11,선물포장
ORD0004200,1541.82,14.3,7723.91,카드결제
ORD0004201,7766.59,48.1,2116.85,빠른배송
ORD0004202,8284.31,27.6,8209.06,배송전연락
ORD0004203,4896.77,9.1,7624.78,카드결제
ORD0004204,3142.62,45.2,8445.21,정상주문
ORD0004205,2173.16,20.6,4734.75,배송전연락
ORD0004206,1278.36,45.7,13241.80,정상주문
ORD0004207,4836.37,17.4,9477.47,배송전연락
ORD0004208,7772.83,15.3,6992.01,빠른배송
ORD0004209,5491.31,33.6,5979.85,배송전연락
ORD0004210,7776.49,7.8,10655.26,빠른배송
ORD0004211,1275.28,3.0,3574.29,카드결제
ORD0004212,6411.02,49.0,12561.45,선물포장
ORD0004213,7535.42,12.2,2787.43,정상주문
ORD0004214,5779.27,40.2,9583.26,정상주문
ORD0004215,4268.33,45.1,2004.06,배송전연락
ORD0004216,1291.16,44.1,9309.22,선물포장
ORD0004217,6473.28,46.7,5683.99,배송전연락
ORD0004218,9114.04,15.5,13827.47,정상주문
ORD0004219,844.82,37.6,10230.43,빠른배송
ORD0004220,8384.58,20.4,10251.03,선물포장
ORD0004221,8255.77,44.0,11925.15,정상주문
ORD0004222,3152.79,16.8,4787.63,선물포장
ORD0004223,8846.87,36.5,4670.36,정상주문
ORD0004224,6708.62,11.0,9311.52,배송전연락
ORD0004225,5823.09,9.9,10859.89,빠른배송
ORD0004226,1935.44,47.6,11093.95,선물포장
ORD0004227,1534.23,0.9,14246.74,빠른배송
ORD0004228,360.96,47.2,7061.94,카드결제
ORD0004229,9039.57,4.8,3379.40,정상주문
ORD0004230,8398.24,43.7,7036.75,선물포장
ORD0004231,5737.81,36.9,712.54,배송전연락
ORD0004232,6009.50,2.4,335.38,빠른배송
ORD0004233,8423.82,25.9,2131.14,정상주문
ORD0004234,7306.76,49.3,3274.68,배송전연락
ORD0004235,8008.22,20.9,9247.61,선물포장
ORD0004236,3404.59,20.4,6529.12,빠른배송
ORD0004237,8336.07,21.1,2179.37,빠른배송
ORD0004238,5349.56,8.8,8725.83,배송전연락
ORD0004239,9455.32,10.1,5050.48,선물포장
ORD0004240,7933.20,27.9,8342.79,빠른배송
ORD0004241,8729.47,34.5,3880.47,카드결제
ORD0004242,8315.39,9.2,5571.70,빠른배송
ORD0004243,1414.89,11.5,10377.08,선물포장
ORD0004244,669.57,14.4,14628.30,선물포장
ORD0004245,5937.91,19.1,6326.57,카드결제
ORD0004246,3259.20,20.6,14974.33,정상주문
ORD0004247,5841.64,13.3,8857.14,정상주문
ORD0004248,6369.36,0.5,3519.32,선물포장
ORD0004249,1620.28,23.0,3298.71,정상주문
ORD0004250,364.29,20.9,588.55,선물포장
ORD0004251,1775.84,16.3,9375.78,정상주문
ORD0004252,9124.70,33.8,2518.22,배송전연락
ORD0004253,7262.63,0.6,76.90,선물포장
ORD0004254,6040.94,30.4,13032.43,카드결제
ORD0004255,2325.92,1.4,4118.85,선물포장
ORD0004256,8732.41,36.5,12772.58,선물포장
ORD0004257,4798.81,46.0,8394.88,정상주문
ORD0004258,6554.31,2.4,6932.12,정상주문
ORD0004259,9274.68,41.6,6606.48,카드결제
ORD0004260,1897.36,41.8,3627.85,선물포장
ORD0004261,2619.71,25.7,2540.29,선물포장
ORD0004262,8538.61,6.1,14951.92,선물포장
ORD0004263,1007.61,0.6,3794.05,빠른배송
ORD0004264,5206.02,49.1,8524.98,정상주문
ORD0004265,7488.95,38.0,1620.40,정상주문
ORD0004266,6861.17,19.4,1143.83,배송전연락
ORD0004267,3440.95,36.5,6950.58,정상주문
ORD0004268,6187.38,4.8,1938.86,선물포장
ORD0004269,959.41,34.4,13627.32,카드결제
ORD0004270,3819.44,38.4,11517.20,정상주문
ORD0004271,9565.32,48.3,5476.93,선물포장
ORD0004272,4264.79,43.1,8044.34,선물포장
ORD0004273,4455.33,30.5,6063.10,배송전연락
ORD0004274,5460.49,14.9,11941.57,배송전연락
ORD0004275,3815.64,4.6,11489.80,정상주문
ORD0004276,9268.64,10.1,1758.12,정상주문
ORD0004277,5079.59,2.7,14859.78,선물포장
ORD0004278,2270.87,21.3,4001.70,카드결제
ORD0004279,6413.60,1.1,1578.60,정상주문
ORD0004280,1425.45,4.7,9922.26,선물포장
ORD0004281,2666.31,27.0,14106.51,카드결제
ORD0004282,7010.61,49.2,5179.53,배송전연락
ORD0004283,8903.64,41.7,6600.75,배송전연락
ORD0004284,2646.21,7.7,2399.63,선물포장
ORD0004285,8498.51,8.3,7339.89,배송전연락
ORD0004286,5475.84,17.8,10395.16,정상주문
ORD0004287,9464.30,11.3,6690.88,카드결제
ORD0004288,9116.92,25.0,9739.52,선물포장
ORD0004289,6625.12,13.2,1263.49,선물포장
ORD0004290,7950.17,36.2,5207.19,배송전연락
ORD0004291,7606.09,39.2,3252.44,빠른배송
ORD0004292,9413.64,16.6,14931.62,선물포장
ORD0004293,4962.58,44.2,14685.46,선물포장
ORD0004294,8791.93,2.4,360.58,빠른배송
ORD0004295,1597.15,24.1,2154.45,배송전연락
ORD0004296,5001.45,1.1,9930.84,선물포장
ORD0004297,2602.80,8.6,1245.15,빠른배송
ORD0004298,3783.86,11.7,9661.69,정상주문
ORD0004299,6632.91,22.7,3827.50,배송전연락
ORD0004300,4534.37,33.0,2406.06,카드결제
ORD0004301,2523.91,9.4,2988.18,배송전연락
ORD0004302,6751.19,46.7,5544.40,카드결제
ORD0004303,4373.68,43.5,8920.67,정상주문
